name,categories,amount,code,ecoinvent name
Dinitrogen monoxide,air::urban air close to ground,3.05e-06,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,"ethanol production, via fermentation, from eucalyptus"
Ethane,air::urban air close to ground,3.74e-07,9ea11aea-7cb7-4b38-b936-a42c2a4bac97,"ethanol production, via fermentation, from eucalyptus"
Ethylene,air::urban air close to ground,8.42e-09,36270548-9316-424b-9aeb-e0de134b0be1,"ethanol production, via fermentation, from eucalyptus"
Ethylene oxide,air::urban air close to ground,6.25e-07,4446c2d0-1bc1-422f-9b97-0867d5602dbb,"ethanol production, via fermentation, from eucalyptus"
Formaldehyde,air::urban air close to ground,1.45e-07,20664d0e-24e3-4daa-8c5c-2ade6e0c2723,"ethanol production, via fermentation, from eucalyptus"
Heptane,air::urban air close to ground,6.33e-08,f4bb66f1-c78c-409f-8368-85c1205a3573,"ethanol production, via fermentation, from eucalyptus"
Hexane,air::urban air close to ground,1.38e-07,3bbc78d0-08c4-48ef-a863-704e32fddcb3,"ethanol production, via fermentation, from eucalyptus"
Lead II,air::urban air close to ground,3.52e-11,6a903634-c97f-4c49-a7c0-88f0e6ac7a23,"ethanol production, via fermentation, from eucalyptus"
Mercury II,air::urban air close to ground,1.64e-12,a850e6de-a007-432f-be7f-ce6e2cf1f2ae,"ethanol production, via fermentation, from eucalyptus"
"Methane, non-fossil",air::urban air close to ground,1.1520000000000002e-06,baf58fc9-573c-419c-8c16-831ac03203b9,"ethanol production, via fermentation, from eucalyptus"
Methyl ethyl ketone,air::urban air close to ground,4.28e-09,26b5c174-e20e-430a-a4b1-44de4af8b40f,"ethanol production, via fermentation, from eucalyptus"
"NMVOC, non-methane volatile organic compounds",air::urban air close to ground,2.18e-05,175baa64-d985-4c5e-84ef-67cc3a1cf952,"ethanol production, via fermentation, from eucalyptus"
Nickel II,air::urban air close to ground,1.64e-09,e43a270f-4f88-4789-a0b8-7aba56677743,"ethanol production, via fermentation, from eucalyptus"
Nitrogen oxides,air::urban air close to ground,1.04e-05,d068f3e2-b033-417b-a359-ca4f25da9731,"ethanol production, via fermentation, from eucalyptus"
"PAH, polycyclic aromatic hydrocarbons",air::urban air close to ground,8.17e-10,9d1efa17-070a-4602-a65f-daf5056b0647,"ethanol production, via fermentation, from eucalyptus"
"Particulate Matter, < 2.5 um",air::urban air close to ground,2.648e-07,230d8a0a-517c-43fe-8357-1818dd12997a,"ethanol production, via fermentation, from eucalyptus"
Pentane,air::urban air close to ground,2.78e-06,0b9698ec-8b52-4986-8f9f-ad30915aa00c,"ethanol production, via fermentation, from eucalyptus"
Propane,air::urban air close to ground,1.79e-06,98c66fdb-091d-46e9-a533-686f821e8f6a,"ethanol production, via fermentation, from eucalyptus"
Propene,air::urban air close to ground,4.71e-08,ada09403-d5f2-4496-9201-a6dcca0b1717,"ethanol production, via fermentation, from eucalyptus"
Propylene oxide,air::urban air close to ground,3.27e-07,f276d4ca-b1ad-4575-9442-e35b5e3b618b,"ethanol production, via fermentation, from eucalyptus"
Selenium IV,air::urban air close to ground,2.35e-10,a79be2ee-ac83-4328-a136-a34ba1f99089,"ethanol production, via fermentation, from eucalyptus"
Styrene,air::urban air close to ground,8.64e-08,d85a44cb-8407-4997-a146-581e4f35f39d,"ethanol production, via fermentation, from eucalyptus"
Sulfur dioxide,air::urban air close to ground,7.034999999999999e-08,8c52f40c-69b7-4538-8923-b371523c71f5,"ethanol production, via fermentation, from eucalyptus"
Toluene,air::urban air close to ground,2.41e-06,39946c56-cdf6-4a22-9ac9-1cd333b65533,"ethanol production, via fermentation, from eucalyptus"
Zinc II,air::urban air close to ground,2.35e-08,748f22a9-eba4-4726-bef5-92c7442ce189,"ethanol production, via fermentation, from eucalyptus"
m-Xylene,air::urban air close to ground,1.04e-06,10571d92-ea97-4ac6-adb6-b25893a631cb,"ethanol production, via fermentation, from eucalyptus"
o-Xylene,air::urban air close to ground,2.5e-07,5a6eb27d-9157-46d5-be32-92bbd543ada9,"ethanol production, via fermentation, from eucalyptus"
1-Pentene,air::urban air close to ground,1.45e-07,8cbaa905-41b0-4327-8403-bf1c8eb25429,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
2-Methylpentane,air::urban air close to ground,2.36e-06,d5649872-502b-4d23-b882-26d74a9fc4b4,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Acetaldehyde,air::urban air close to ground,6.420000000000001e-07,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Acetone,air::urban air close to ground,5.22e-08,1f130425-11f9-4ec2-8d2f-d282acaacf5c,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Acrolein,air::urban air close to ground,1.63e-08,7ed6dc0d-9c2e-4046-a44b-e8a708c2081e,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Ammonia,air::urban air close to ground,7.04e-07,9990b51b-7023-4700-bca0-1a32ef921f74,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Benzaldehyde,air::urban air close to ground,1.88e-08,fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Benzene,air::urban air close to ground,1.29e-07,1bb6a502-3ff9-4a79-835c-5588b855f1f5,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Butane,air::urban air close to ground,2.42e-06,892f10da-7bf2-42b3-b171-221989661a05,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Cadmium II,air::urban air close to ground,2.35e-10,36e53653-1338-42c7-816c-f6667809e0b1,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
"Carbon dioxide, non-fossil",air::urban air close to ground,0.06345070394999999,73ed05cc-9727-4abf-9516-4b5c0fe54a16,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
"Carbon monoxide, non-fossil",air::urban air close to ground,0.000128226,9afa0173-ecbd-4f2c-9c5c-b3128a032812,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Chromium III,air::urban air close to ground,1.17e-09,7705f0e1-5b14-44f4-b330-1245b5c7fc08,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Chromium VI,air::urban air close to ground,2.35e-12,7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Copper ion,air::urban air close to ground,3.99e-08,88cde01c-df69-40bb-9b14-6eac71bea5b8,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Cyclohexane (for all cycloalkanes),air::urban air close to ground,9.76e-08,2a042136-80fd-4c1c-8996-65a7985497d3,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Dinitrogen monoxide,air::urban air close to ground,3.05e-06,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Ethane,air::urban air close to ground,3.74e-07,9ea11aea-7cb7-4b38-b936-a42c2a4bac97,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Ethylene,air::urban air close to ground,8.42e-09,36270548-9316-424b-9aeb-e0de134b0be1,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Ethylene oxide,air::urban air close to ground,6.25e-07,4446c2d0-1bc1-422f-9b97-0867d5602dbb,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Formaldehyde,air::urban air close to ground,1.45e-07,20664d0e-24e3-4daa-8c5c-2ade6e0c2723,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Heptane,air::urban air close to ground,6.33e-08,f4bb66f1-c78c-409f-8368-85c1205a3573,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Hexane,air::urban air close to ground,1.38e-07,3bbc78d0-08c4-48ef-a863-704e32fddcb3,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Lead II,air::urban air close to ground,3.52e-11,6a903634-c97f-4c49-a7c0-88f0e6ac7a23,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Mercury II,air::urban air close to ground,1.64e-12,a850e6de-a007-432f-be7f-ce6e2cf1f2ae,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
"Methane, non-fossil",air::urban air close to ground,1.1520000000000002e-06,baf58fc9-573c-419c-8c16-831ac03203b9,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Methyl ethyl ketone,air::urban air close to ground,4.28e-09,26b5c174-e20e-430a-a4b1-44de4af8b40f,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
"NMVOC, non-methane volatile organic compounds",air::urban air close to ground,2.18e-05,175baa64-d985-4c5e-84ef-67cc3a1cf952,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Nickel II,air::urban air close to ground,1.64e-09,e43a270f-4f88-4789-a0b8-7aba56677743,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Nitrogen oxides,air::urban air close to ground,1.04e-05,d068f3e2-b033-417b-a359-ca4f25da9731,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
"PAH, polycyclic aromatic hydrocarbons",air::urban air close to ground,8.17e-10,9d1efa17-070a-4602-a65f-daf5056b0647,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
"Particulate Matter, < 2.5 um",air::urban air close to ground,2.648e-07,230d8a0a-517c-43fe-8357-1818dd12997a,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Pentane,air::urban air close to ground,2.78e-06,0b9698ec-8b52-4986-8f9f-ad30915aa00c,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Propane,air::urban air close to ground,1.79e-06,98c66fdb-091d-46e9-a533-686f821e8f6a,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Propene,air::urban air close to ground,4.71e-08,ada09403-d5f2-4496-9201-a6dcca0b1717,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Propylene oxide,air::urban air close to ground,3.27e-07,f276d4ca-b1ad-4575-9442-e35b5e3b618b,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Selenium IV,air::urban air close to ground,2.35e-10,a79be2ee-ac83-4328-a136-a34ba1f99089,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Styrene,air::urban air close to ground,8.64e-08,d85a44cb-8407-4997-a146-581e4f35f39d,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Sulfur dioxide,air::urban air close to ground,7.034999999999999e-08,8c52f40c-69b7-4538-8923-b371523c71f5,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Toluene,air::urban air close to ground,2.41e-06,39946c56-cdf6-4a22-9ac9-1cd333b65533,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
Zinc II,air::urban air close to ground,2.35e-08,748f22a9-eba4-4726-bef5-92c7442ce189,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
m-Xylene,air::urban air close to ground,1.04e-06,10571d92-ea97-4ac6-adb6-b25893a631cb,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
o-Xylene,air::urban air close to ground,2.5e-07,5a6eb27d-9157-46d5-be32-92bbd543ada9,"ethanol production, via fermentation, from eucalyptus, with carbon capture and storage"
1-Pentene,air::urban air close to ground,1.45e-07,8cbaa905-41b0-4327-8403-bf1c8eb25429,"ethanol production, via fermentation, from miscanthus, energy allocation"
2-Methylpentane,air::urban air close to ground,2.36e-06,d5649872-502b-4d23-b882-26d74a9fc4b4,"ethanol production, via fermentation, from miscanthus, energy allocation"
Acetaldehyde,air::urban air close to ground,6.420000000000001e-07,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,"ethanol production, via fermentation, from miscanthus, energy allocation"
Acetone,air::urban air close to ground,5.22e-08,1f130425-11f9-4ec2-8d2f-d282acaacf5c,"ethanol production, via fermentation, from miscanthus, energy allocation"
Acrolein,air::urban air close to ground,1.63e-08,7ed6dc0d-9c2e-4046-a44b-e8a708c2081e,"ethanol production, via fermentation, from miscanthus, energy allocation"
Ammonia,air::urban air close to ground,7.04e-07,9990b51b-7023-4700-bca0-1a32ef921f74,"ethanol production, via fermentation, from miscanthus, energy allocation"
Benzaldehyde,air::urban air close to ground,1.88e-08,fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,"ethanol production, via fermentation, from miscanthus, energy allocation"
Benzene,air::urban air close to ground,1.29e-07,1bb6a502-3ff9-4a79-835c-5588b855f1f5,"ethanol production, via fermentation, from miscanthus, energy allocation"
Butane,air::urban air close to ground,2.42e-06,892f10da-7bf2-42b3-b171-221989661a05,"ethanol production, via fermentation, from miscanthus, energy allocation"
Cadmium II,air::urban air close to ground,2.35e-10,36e53653-1338-42c7-816c-f6667809e0b1,"ethanol production, via fermentation, from miscanthus, energy allocation"
"Carbon dioxide, non-fossil",air::urban air close to ground,0.06345070394999999,73ed05cc-9727-4abf-9516-4b5c0fe54a16,"ethanol production, via fermentation, from miscanthus, energy allocation"
"Carbon monoxide, non-fossil",air::urban air close to ground,0.000128226,9afa0173-ecbd-4f2c-9c5c-b3128a032812,"ethanol production, via fermentation, from miscanthus, energy allocation"
Chromium III,air::urban air close to ground,1.17e-09,7705f0e1-5b14-44f4-b330-1245b5c7fc08,"ethanol production, via fermentation, from miscanthus, energy allocation"
Chromium VI,air::urban air close to ground,2.35e-12,7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,"ethanol production, via fermentation, from miscanthus, energy allocation"
Copper ion,air::urban air close to ground,3.99e-08,88cde01c-df69-40bb-9b14-6eac71bea5b8,"ethanol production, via fermentation, from miscanthus, energy allocation"
Cyclohexane (for all cycloalkanes),air::urban air close to ground,9.76e-08,2a042136-80fd-4c1c-8996-65a7985497d3,"ethanol production, via fermentation, from miscanthus, energy allocation"
Dinitrogen monoxide,air::urban air close to ground,3.05e-06,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,"ethanol production, via fermentation, from miscanthus, energy allocation"
Ethane,air::urban air close to ground,3.74e-07,9ea11aea-7cb7-4b38-b936-a42c2a4bac97,"ethanol production, via fermentation, from miscanthus, energy allocation"
Ethylene,air::urban air close to ground,8.42e-09,36270548-9316-424b-9aeb-e0de134b0be1,"ethanol production, via fermentation, from miscanthus, energy allocation"
Ethylene oxide,air::urban air close to ground,6.25e-07,4446c2d0-1bc1-422f-9b97-0867d5602dbb,"ethanol production, via fermentation, from miscanthus, energy allocation"
Formaldehyde,air::urban air close to ground,1.45e-07,20664d0e-24e3-4daa-8c5c-2ade6e0c2723,"ethanol production, via fermentation, from miscanthus, energy allocation"
Heptane,air::urban air close to ground,6.33e-08,f4bb66f1-c78c-409f-8368-85c1205a3573,"ethanol production, via fermentation, from miscanthus, energy allocation"
Hexane,air::urban air close to ground,1.38e-07,3bbc78d0-08c4-48ef-a863-704e32fddcb3,"ethanol production, via fermentation, from miscanthus, energy allocation"
Lead II,air::urban air close to ground,3.52e-11,6a903634-c97f-4c49-a7c0-88f0e6ac7a23,"ethanol production, via fermentation, from miscanthus, energy allocation"
Mercury II,air::urban air close to ground,1.64e-12,a850e6de-a007-432f-be7f-ce6e2cf1f2ae,"ethanol production, via fermentation, from miscanthus, energy allocation"
"Methane, non-fossil",air::urban air close to ground,1.1520000000000002e-06,baf58fc9-573c-419c-8c16-831ac03203b9,"ethanol production, via fermentation, from miscanthus, energy allocation"
Methyl ethyl ketone,air::urban air close to ground,4.28e-09,26b5c174-e20e-430a-a4b1-44de4af8b40f,"ethanol production, via fermentation, from miscanthus, energy allocation"
"NMVOC, non-methane volatile organic compounds",air::urban air close to ground,2.18e-05,175baa64-d985-4c5e-84ef-67cc3a1cf952,"ethanol production, via fermentation, from miscanthus, energy allocation"
Nickel II,air::urban air close to ground,1.64e-09,e43a270f-4f88-4789-a0b8-7aba56677743,"ethanol production, via fermentation, from miscanthus, energy allocation"
Nitrogen oxides,air::urban air close to ground,1.04e-05,d068f3e2-b033-417b-a359-ca4f25da9731,"ethanol production, via fermentation, from miscanthus, energy allocation"
"PAH, polycyclic aromatic hydrocarbons",air::urban air close to ground,8.17e-10,9d1efa17-070a-4602-a65f-daf5056b0647,"ethanol production, via fermentation, from miscanthus, energy allocation"
"Particulate Matter, < 2.5 um",air::urban air close to ground,2.648e-07,230d8a0a-517c-43fe-8357-1818dd12997a,"ethanol production, via fermentation, from miscanthus, energy allocation"
Pentane,air::urban air close to ground,2.78e-06,0b9698ec-8b52-4986-8f9f-ad30915aa00c,"ethanol production, via fermentation, from miscanthus, energy allocation"
Propane,air::urban air close to ground,1.79e-06,98c66fdb-091d-46e9-a533-686f821e8f6a,"ethanol production, via fermentation, from miscanthus, energy allocation"
Propene,air::urban air close to ground,4.71e-08,ada09403-d5f2-4496-9201-a6dcca0b1717,"ethanol production, via fermentation, from miscanthus, energy allocation"
Propylene oxide,air::urban air close to ground,3.27e-07,f276d4ca-b1ad-4575-9442-e35b5e3b618b,"ethanol production, via fermentation, from miscanthus, energy allocation"
Selenium IV,air::urban air close to ground,2.35e-10,a79be2ee-ac83-4328-a136-a34ba1f99089,"ethanol production, via fermentation, from miscanthus, energy allocation"
Styrene,air::urban air close to ground,8.64e-08,d85a44cb-8407-4997-a146-581e4f35f39d,"ethanol production, via fermentation, from miscanthus, energy allocation"
Sulfur dioxide,air::urban air close to ground,7.034999999999999e-08,8c52f40c-69b7-4538-8923-b371523c71f5,"ethanol production, via fermentation, from miscanthus, energy allocation"
Toluene,air::urban air close to ground,2.41e-06,39946c56-cdf6-4a22-9ac9-1cd333b65533,"ethanol production, via fermentation, from miscanthus, energy allocation"
Zinc II,air::urban air close to ground,2.35e-08,748f22a9-eba4-4726-bef5-92c7442ce189,"ethanol production, via fermentation, from miscanthus, energy allocation"
m-Xylene,air::urban air close to ground,1.04e-06,10571d92-ea97-4ac6-adb6-b25893a631cb,"ethanol production, via fermentation, from miscanthus, energy allocation"
o-Xylene,air::urban air close to ground,2.5e-07,5a6eb27d-9157-46d5-be32-92bbd543ada9,"ethanol production, via fermentation, from miscanthus, energy allocation"
1-Pentene,air::urban air close to ground,1.45e-07,8cbaa905-41b0-4327-8403-bf1c8eb25429,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
2-Methylpentane,air::urban air close to ground,2.36e-06,d5649872-502b-4d23-b882-26d74a9fc4b4,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Acetaldehyde,air::urban air close to ground,6.420000000000001e-07,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Acetone,air::urban air close to ground,5.22e-08,1f130425-11f9-4ec2-8d2f-d282acaacf5c,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Acrolein,air::urban air close to ground,1.63e-08,7ed6dc0d-9c2e-4046-a44b-e8a708c2081e,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Ammonia,air::urban air close to ground,7.04e-07,9990b51b-7023-4700-bca0-1a32ef921f74,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Benzaldehyde,air::urban air close to ground,1.88e-08,fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Benzene,air::urban air close to ground,1.29e-07,1bb6a502-3ff9-4a79-835c-5588b855f1f5,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Butane,air::urban air close to ground,2.42e-06,892f10da-7bf2-42b3-b171-221989661a05,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Cadmium II,air::urban air close to ground,2.35e-10,36e53653-1338-42c7-816c-f6667809e0b1,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
"Carbon dioxide, non-fossil",air::urban air close to ground,0.06345070394999999,73ed05cc-9727-4abf-9516-4b5c0fe54a16,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
"Carbon monoxide, non-fossil",air::urban air close to ground,0.000128226,9afa0173-ecbd-4f2c-9c5c-b3128a032812,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Chromium III,air::urban air close to ground,1.17e-09,7705f0e1-5b14-44f4-b330-1245b5c7fc08,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Chromium VI,air::urban air close to ground,2.35e-12,7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Copper ion,air::urban air close to ground,3.99e-08,88cde01c-df69-40bb-9b14-6eac71bea5b8,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Cyclohexane (for all cycloalkanes),air::urban air close to ground,9.76e-08,2a042136-80fd-4c1c-8996-65a7985497d3,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Dinitrogen monoxide,air::urban air close to ground,3.05e-06,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Ethane,air::urban air close to ground,3.74e-07,9ea11aea-7cb7-4b38-b936-a42c2a4bac97,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Ethylene,air::urban air close to ground,8.42e-09,36270548-9316-424b-9aeb-e0de134b0be1,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Ethylene oxide,air::urban air close to ground,6.25e-07,4446c2d0-1bc1-422f-9b97-0867d5602dbb,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Formaldehyde,air::urban air close to ground,1.45e-07,20664d0e-24e3-4daa-8c5c-2ade6e0c2723,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Heptane,air::urban air close to ground,6.33e-08,f4bb66f1-c78c-409f-8368-85c1205a3573,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Hexane,air::urban air close to ground,1.38e-07,3bbc78d0-08c4-48ef-a863-704e32fddcb3,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Lead II,air::urban air close to ground,3.52e-11,6a903634-c97f-4c49-a7c0-88f0e6ac7a23,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Mercury II,air::urban air close to ground,1.64e-12,a850e6de-a007-432f-be7f-ce6e2cf1f2ae,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
"Methane, non-fossil",air::urban air close to ground,1.1520000000000002e-06,baf58fc9-573c-419c-8c16-831ac03203b9,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Methyl ethyl ketone,air::urban air close to ground,4.28e-09,26b5c174-e20e-430a-a4b1-44de4af8b40f,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
"NMVOC, non-methane volatile organic compounds",air::urban air close to ground,2.18e-05,175baa64-d985-4c5e-84ef-67cc3a1cf952,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Nickel II,air::urban air close to ground,1.64e-09,e43a270f-4f88-4789-a0b8-7aba56677743,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Nitrogen oxides,air::urban air close to ground,1.04e-05,d068f3e2-b033-417b-a359-ca4f25da9731,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
"PAH, polycyclic aromatic hydrocarbons",air::urban air close to ground,8.17e-10,9d1efa17-070a-4602-a65f-daf5056b0647,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
"Particulate Matter, < 2.5 um",air::urban air close to ground,2.648e-07,230d8a0a-517c-43fe-8357-1818dd12997a,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Pentane,air::urban air close to ground,2.78e-06,0b9698ec-8b52-4986-8f9f-ad30915aa00c,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Propane,air::urban air close to ground,1.79e-06,98c66fdb-091d-46e9-a533-686f821e8f6a,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Propene,air::urban air close to ground,4.71e-08,ada09403-d5f2-4496-9201-a6dcca0b1717,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Propylene oxide,air::urban air close to ground,3.27e-07,f276d4ca-b1ad-4575-9442-e35b5e3b618b,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Selenium IV,air::urban air close to ground,2.35e-10,a79be2ee-ac83-4328-a136-a34ba1f99089,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Styrene,air::urban air close to ground,8.64e-08,d85a44cb-8407-4997-a146-581e4f35f39d,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Sulfur dioxide,air::urban air close to ground,7.034999999999999e-08,8c52f40c-69b7-4538-8923-b371523c71f5,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Toluene,air::urban air close to ground,2.41e-06,39946c56-cdf6-4a22-9ac9-1cd333b65533,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
Zinc II,air::urban air close to ground,2.35e-08,748f22a9-eba4-4726-bef5-92c7442ce189,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
m-Xylene,air::urban air close to ground,1.04e-06,10571d92-ea97-4ac6-adb6-b25893a631cb,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
o-Xylene,air::urban air close to ground,2.5e-07,5a6eb27d-9157-46d5-be32-92bbd543ada9,"ethanol production, via fermentation, from miscanthus, with carbon capture and storage, energy allocation"
1-Pentene,air::urban air close to ground,1.45e-07,8cbaa905-41b0-4327-8403-bf1c8eb25429,"ethanol production, via fermentation, from sugarbeet, energy allocation"
2-Methylpentane,air::urban air close to ground,2.36e-06,d5649872-502b-4d23-b882-26d74a9fc4b4,"ethanol production, via fermentation, from sugarbeet, energy allocation"
Acetaldehyde,air::urban air close to ground,6.420000000000001e-07,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,"ethanol production, via fermentation, from sugarbeet, energy allocation"
Acetone,air::urban air close to ground,5.22e-08,1f130425-11f9-4ec2-8d2f-d282acaacf5c,"ethanol production, via fermentation, from sugarbeet, energy allocation"
Acrolein,air::urban air close to ground,1.63e-08,7ed6dc0d-9c2e-4046-a44b-e8a708c2081e,"ethanol production, via fermentation, from sugarbeet, energy allocation"
Ammonia,air::urban air close to ground,7.04e-07,9990b51b-7023-4700-bca0-1a32ef921f74,"ethanol production, via fermentation, from sugarbeet, energy allocation"
Benzaldehyde,air::urban air close to ground,1.88e-08,fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,"ethanol production, via fermentation, from sugarbeet, energy allocation"
Benzene,air::urban air close to ground,1.29e-07,1bb6a502-3ff9-4a79-835c-5588b855f1f5,"ethanol production, via fermentation, from sugarbeet, energy allocation"
Butane,air::urban air close to ground,2.42e-06,892f10da-7bf2-42b3-b171-221989661a05,"ethanol production, via fermentation, from sugarbeet, energy allocation"
Cadmium II,air::urban air close to ground,2.35e-10,36e53653-1338-42c7-816c-f6667809e0b1,"ethanol production, via fermentation, from sugarbeet, energy allocation"
"Carbon dioxide, non-fossil",air::urban air close to ground,0.06345070394999999,73ed05cc-9727-4abf-9516-4b5c0fe54a16,"ethanol production, via fermentation, from sugarbeet, energy allocation"
"Carbon monoxide, non-fossil",air::urban air close to ground,0.000128226,9afa0173-ecbd-4f2c-9c5c-b3128a032812,"ethanol production, via fermentation, from sugarbeet, energy allocation"
